time,total_halts,cumulative_arrivals,running_avg_wait,per_tl_halts,active_veh
2117.0,2,877,8.323831242873432,0;1;1;0,31
2118.0,2,878,8.314350797266515,1;1;0;0,30
2119.0,2,878,8.314350797266515,1;1;0;0,30
2120.0,2,879,8.311717861205915,1;1;0;0,29
2121.0,6,879,8.311717861205915,2;2;1;1,33
2122.0,0,880,8.302272727272728,0;0;0;0,32
2123.0,0,881,8.301929625425652,0;0;0;0,31
2124.0,0,883,8.29445073612684,0;0;0;0,29
2125.0,3,883,8.29445073612684,2;0;1;0,31
2126.0,1,884,8.290723981900452,0;1;0;0,30
2127.0,0,885,8.28587570621469,0;0;0;0,29
2128.0,2,885,8.28587570621469,1;0;1;0,29
2129.0,3,885,8.28587570621469,1;2;0;0,29
2130.0,4,886,8.282167042889391,1;2;0;1,28
2131.0,6,886,8.282167042889391,2;2;2;0,31
2132.0,3,886,8.282167042889391,1;1;1;0,31
2133.0,3,887,8.286358511837655,1;1;0;1,31
2134.0,3,887,8.286358511837655,0;1;0;2,31
2135.0,4,887,8.286358511837655,1;1;0;2,31
2136.0,5,888,8.277027027027026,1;1;0;3,30
2137.0,6,888,8.277027027027026,2;1;1;2,32
2138.0,3,888,8.277027027027026,1;1;0;1,32
2139.0,5,889,8.277840269966255,2;1;1;1,31
2140.0,3,889,8.277840269966255,1;1;0;1,31
2141.0,5,889,8.277840269966255,2;2;0;1,33
2142.0,2,889,8.277840269966255,1;0;0;1,33
2143.0,2,891,8.260381593714927,1;0;0;1,31
2144.0,2,892,8.258968609865471,1;0;0;1,30
2145.0,3,892,8.258968609865471,2;0;0;1,30
2146.0,6,892,8.258968609865471,2;2;1;1,32
2147.0,1,893,8.2508398656215,1;0;0;0,31
2148.0,5,894,8.263982102908278,3;0;1;1,30
2149.0,6,894,8.263982102908278,3;2;1;0,32
2150.0,4,894,8.263982102908278,2;2;0;0,32
2151.0,11,895,8.265921787709496,4;4;1;2,33
2152.0,6,895,8.265921787709496,1;2;1;2,33
2153.0,5,896,8.268973214285714,2;1;0;2,32
2154.0,7,898,8.266146993318486,2;2;0;3,30
2155.0,6,898,8.266146993318486,2;1;0;3,30
2156.0,7,899,8.256952169076753,2;1;0;4,29
2157.0,8,899,8.256952169076753,2;3;0;3,29
2158.0,7,899,8.256952169076753,2;3;0;2,29
2159.0,7,899,8.256952169076753,2;3;0;2,29
2160.0,9,899,8.256952169076753,2;4;1;2,29
2161.0,13,899,8.256952169076753,4;4;2;3,35
2162.0,6,899,8.256952169076753,2;2;0;2,36
2163.0,4,901,8.257491675915649,0;1;1;2,35
2164.0,3,901,8.257491675915649,0;1;0;2,35
2165.0,4,902,8.25609756097561,1;1;0;2,34
2166.0,3,903,8.250276854928018,0;1;0;2,33
2167.0,2,904,8.242256637168142,0;1;0;1,32
2168.0,3,905,8.243093922651934,1;1;1;0,31
2169.0,2,906,8.233995584988962,1;1;0;0,30
2170.0,2,906,8.233995584988962,1;1;0;0,30
2171.0,6,907,8.227122381477399,2;3;1;0,31
2172.0,1,907,8.227122381477399,0;0;1;0,31
2173.0,2,908,8.224669603524228,1;0;1;0,32
2174.0,2,908,8.224669603524228,0;2;0;0,32
2175.0,3,908,8.224669603524228,0;2;0;1,32
2176.0,3,909,8.216721672167218,1;1;1;0,33
2177.0,2,909,8.216721672167218,0;2;0;0,33
2178.0,5,910,8.23076923076923,1;3;0;1,32
2179.0,4,910,8.23076923076923,1;3;0;0,32
2180.0,5,910,8.23076923076923,2;3;0;0,32
2181.0,9,911,8.239297475301866,3;5;0;1,33
2182.0,6,911,8.239297475301866,1;3;0;2,33
2183.0,5,913,8.23986856516977,1;2;0;2,31
2184.0,5,913,8.23986856516977,1;2;0;2,31
2185.0,9,913,8.23986856516977,3;2;1;3,33
2186.0,6,915,8.222950819672132,1;2;0;3,31
2187.0,6,915,8.222950819672132,1;3;0;2,31
2188.0,7,915,8.222950819672132,2;3;1;1,31
2189.0,8,915,8.222950819672132,4;4;0;0,31
2190.0,6,915,8.222950819672132,3;3;0;0,31
2191.0,12,915,8.222950819672132,5;4;2;1,34
2192.0,7,915,8.222950819672132,4;2;1;0,35
2193.0,5,916,8.224890829694322,3;2;0;0,34
2194.0,6,917,8.227917121046891,4;1;0;1,33
2195.0,8,917,8.227917121046891,4;1;1;2,33
2196.0,9,918,8.221132897603486,4;2;1;2,32
2197.0,11,918,8.221132897603486,6;2;2;1,34
2198.0,8,918,8.221132897603486,5;2;1;0,34
2199.0,8,919,8.235038084874864,5;2;1;0,33
2200.0,8,919,8.235038084874864,5;2;1;0,33
2201.0,13,920,8.23913043478261,7;3;2;1,36
2202.0,6,920,8.23913043478261,4;1;1;0,36
2203.0,5,922,8.246203904555314,3;1;1;0,34
2204.0,5,923,8.24160346695558,3;1;1;0,33
2205.0,7,923,8.24160346695558,4;2;1;0,33
2206.0,8,925,8.225945945945947,5;1;2;0,33
2207.0,6,925,8.225945945945947,4;1;1;0,33
2208.0,8,926,8.244060475161987,4;2;1;1,32
2209.0,9,926,8.244060475161987,5;2;2;0,34
2210.0,7,926,8.244060475161987,4;2;1;0,34
2211.0,10,927,8.249190938511326,5;3;1;1,35
2212.0,7,927,8.249190938511326,4;1;1;1,35
2213.0,5,928,8.252155172413794,3;1;1;0,34
2214.0,5,930,8.244086021505376,3;1;1;0,32
2215.0,5,930,8.244086021505376,2;1;2;0,32
2216.0,4,931,8.235230934479056,1;1;1;1,31
2217.0,3,931,8.235230934479056,1;2;0;0,31
2218.0,6,931,8.235230934479056,2;2;2;0,31
2219.0,6,931,8.235230934479056,2;2;1;1,31
2220.0,6,931,8.235230934479056,2;2;1;1,31
2221.0,13,931,8.235230934479056,4;4;3;2,35
2222.0,6,931,8.235230934479056,2;1;3;0,36
2223.0,6,933,8.254019292604502,2;0;4;0,35
2224.0,5,933,8.254019292604502,1;1;3;0,35
2225.0,6,933,8.254019292604502,1;1;4;0,35
2226.0,8,933,8.254019292604502,3;1;4;0,35
2227.0,7,934,8.252676659528907,4;1;2;0,34
2228.0,6,934,8.252676659528907,4;1;1;0,34
2229.0,6,935,8.24385026737968,4;2;0;0,33
2230.0,7,935,8.24385026737968,5;2;0;0,33
2231.0,10,935,8.24385026737968,7;3;0;0,35
2232.0,6,935,8.24385026737968,5;1;0;0,35
2233.0,6,935,8.24385026737968,5;0;1;0,37
2234.0,4,936,8.251068376068377,4;0;0;0,36
2235.0,4,936,8.251068376068377,3;1;0;0,36
2236.0,5,937,8.246531483457844,4;0;1;0,37
2237.0,5,937,8.246531483457844,5;0;0;0,37
2238.0,7,938,8.261194029850746,5;1;0;1,36
2239.0,7,938,8.261194029850746,5;1;1;0,36
2240.0,6,939,8.252396166134185,5;1;0;0,35
2241.0,11,941,8.267800212539852,6;2;1;2,37
2242.0,6,941,8.267800212539852,4;0;1;1,37
2243.0,4,942,8.28343949044586,3;0;1;0,36
2244.0,3,944,8.279661016949152,2;0;1;0,34
2245.0,5,944,8.279661016949152,3;0;2;0,36
2246.0,4,946,8.300211416490486,3;0;1;0,34
2247.0,2,946,8.300211416490486,2;0;0;0,34
2248.0,3,946,8.300211416490486,2;1;0;0,34
2249.0,4,947,8.305174234424499,4;0;0;0,33
2250.0,5,947,8.305174234424499,5;0;0;0,33
2251.0,9,947,8.305174234424499,6;2;1;0,36
2252.0,6,947,8.305174234424499,5;1;0;0,37
2253.0,4,950,8.307368421052631,4;0;0;0,34
2254.0,3,950,8.307368421052631,3;0;0;0,34
2255.0,5,950,8.307368421052631,4;0;1;0,34
2256.0,5,951,8.305993690851736,4;1;0;0,33
2257.0,6,951,8.305993690851736,5;0;1;0,35
2258.0,6,951,8.305993690851736,5;0;1;0,35
2259.0,8,952,8.297268907563025,5;1;2;0,34
2260.0,8,953,8.292759706190976,5;1;1;1,33
2261.0,9,953,8.292759706190976,6;2;1;0,35
2262.0,7,953,8.292759706190976,5;0;2;0,35
2263.0,9,955,8.294240837696336,4;1;3;1,33
2264.0,8,955,8.294240837696336,3;0;3;2,33
2265.0,7,956,8.286610878661088,2;0;3;2,32
2266.0,11,957,8.278996865203762,3;1;5;2,33
2267.0,7,957,8.278996865203762,3;1;2;1,33
2268.0,6,957,8.278996865203762,3;2;1;0,33
2269.0,7,958,8.274530271398747,4;1;2;0,34
2270.0,4,958,8.274530271398747,3;1;0;0,34
2271.0,8,958,8.274530271398747,5;3;0;0,36
2272.0,5,958,8.274530271398747,2;2;1;0,36
2273.0,4,958,8.274530271398747,1;2;1;0,36
2274.0,4,958,8.274530271398747,1;2;1;0,36
2275.0,6,959,8.276329509906152,1;4;1;0,35
2276.0,6,959,8.276329509906152,2;3;1;0,35
2277.0,6,959,8.276329509906152,2;4;0;0,35
2278.0,7,961,8.300728407908428,1;5;0;1,33
2279.0,7,961,8.300728407908428,2;5;0;0,33
2280.0,9,961,8.300728407908428,3;5;1;0,33
2281.0,16,963,8.30944963655244,6;6;2;2,37
2282.0,10,963,8.30944963655244,4;4;0;2,38
2283.0,11,964,8.308091286307054,4;3;2;2,38
2284.0,9,965,8.309844559585493,3;2;2;2,37
2285.0,11,965,8.309844559585493,5;2;2;2,37
2286.0,11,965,8.309844559585493,6;1;2;2,37
2287.0,10,966,8.315734989648034,6;2;1;1,36
2288.0,10,966,8.315734989648034,7;3;0;0,36
2289.0,11,966,8.315734989648034,7;4;0;0,36
2290.0,11,966,8.315734989648034,7;4;0;0,36
2291.0,14,967,8.317476732161325,8;5;1;0,37
2292.0,10,969,8.311661506707946,6;3;1;0,35
2293.0,10,969,8.311661506707946,6;2;2;0,37
2294.0,8,969,8.311661506707946,4;2;2;0,37
2295.0,9,969,8.311661506707946,3;2;4;0,37
2296.0,10,969,8.311661506707946,4;2;4;0,39
2297.0,10,969,8.311661506707946,5;3;2;0,39
2298.0,10,969,8.311661506707946,5;3;1;1,39
2299.0,10,970,8.314432989690722,5;3;1;1,38
2300.0,10,970,8.314432989690722,5;4;0;1,38
2301.0,11,972,8.309670781893004,6;4;0;1,38
2302.0,8,972,8.309670781893004,4;2;1;1,38
2303.0,7,973,8.319630010277493,3;2;1;1,37
2304.0,5,973,8.319630010277493,2;1;1;1,37
2305.0,7,973,8.319630010277493,3;1;2;1,39
2306.0,5,975,8.34974358974359,2;1;1;1,37
2307.0,3,975,8.34974358974359,2;1;0;0,37
2308.0,3,975,8.34974358974359,2;1;0;0,37
2309.0,4,978,8.37321063394683,3;1;0;0,34
2310.0,4,978,8.37321063394683,3;1;0;0,34
2311.0,7,979,8.386108273748723,4;2;1;0,36
2312.0,4,979,8.386108273748723,3;1;0;0,37
2313.0,3,979,8.386108273748723,1;2;0;0,37
2314.0,3,980,8.388775510204082,1;2;0;0,36
2315.0,2,981,8.394495412844037,0;2;0;0,35
2316.0,3,982,8.40020366598778,0;3;0;0,34
2317.0,5,983,8.399796541200407,2;2;1;0,35
2318.0,6,983,8.399796541200407,2;3;0;1,35
2319.0,8,983,8.399796541200407,2;5;1;0,35
2320.0,8,983,8.399796541200407,2;6;0;0,35
2321.0,12,984,8.392276422764228,3;6;1;2,38
2322.0,9,984,8.392276422764228,1;5;1;2,38
2323.0,10,984,8.392276422764228,0;6;2;2,38
2324.0,9,985,8.396954314720812,1;4;2;2,37
2325.0,9,985,8.396954314720812,0;4;2;3,37
2326.0,12,985,8.396954314720812,1;4;4;3,39
2327.0,11,985,8.396954314720812,1;5;2;3,39
2328.0,9,985,8.396954314720812,1;5;1;2,39
2329.0,9,985,8.396954314720812,2;5;1;1,41
2330.0,6,985,8.396954314720812,1;5;0;0,41
2331.0,8,985,8.396954314720812,2;6;0;0,43
2332.0,3,985,8.396954314720812,0;3;0;0,43
2333.0,2,986,8.398580121703853,0;2;0;0,42
2334.0,2,986,8.398580121703853,0;2;0;0,42
2335.0,5,986,8.398580121703853,1;2;1;1,42
2336.0,3,988,8.425101214574898,0;2;1;0,40
2337.0,2,988,8.425101214574898,0;2;0;0,40
2338.0,6,990,8.462626262626262,2;2;1;1,38
2339.0,5,991,8.470232088799193,1;3;0;1,37
2340.0,5,991,8.470232088799193,1;3;0;1,37
2341.0,11,993,8.496475327291037,4;4;2;1,39
2342.0,9,994,8.489939637826962,2;3;3;1,40
2343.0,7,995,8.499497487437186,2;2;2;1,39
2344.0,5,997,8.503510531594785,1;1;2;1,37
2345.0,6,997,8.503510531594785,1;1;3;1,37
2346.0,8,998,8.501002004008017,2;2;3;1,36
2347.0,6,999,8.495495495495495,3;1;2;0,35
2348.0,6,999,8.495495495495495,4;1;1;0,35
2349.0,6,999,8.495495495495495,3;2;0;1,35
2350.0,6,1000,8.514,3;2;0;1,34
2351.0,8,1000,8.514,5;3;0;0,36
2352.0,4,1001,8.505494505494505,2;1;0;1,35
2353.0,6,1003,8.529411764705882,2;1;1;2,35
2354.0,6,1004,8.53187250996016,1;2;0;3,34
2355.0,7,1004,8.53187250996016,1;2;1;3,34
2356.0,8,1005,8.542288557213931,2;2;1;3,35
2357.0,8,1005,8.542288557213931,2;3;0;3,35
2358.0,8,1006,8.546719681908549,2;3;1;2,34
2359.0,8,1007,8.542204568023832,2;3;2;1,33
2360.0,8,1007,8.542204568023832,2;3;2;1,33
2361.0,12,1008,8.544642857142858,3;4;3;2,36
2362.0,4,1008,8.544642857142858,1;1;1;1,36
2363.0,2,1011,8.532146389713155,0;0;0;2,33
2364.0,2,1012,8.527667984189723,0;0;0;2,32
2365.0,6,1012,8.527667984189723,2;0;1;3,34
2366.0,3,1012,8.527667984189723,0;0;0;3,34
2367.0,2,1013,8.519249753208292,0;0;0;2,33
2368.0,3,1014,8.529585798816568,1;0;1;1,32
2369.0,2,1014,8.529585798816568,1;1;0;0,32
2370.0,2,1014,8.529585798816568,1;1;0;0,32
2371.0,5,1015,8.53103448275862,2;1;2;0,34
2372.0,2,1015,8.53103448275862,1;0;1;0,35
2373.0,1,1016,8.530511811023622,0;1;0;0,34
2374.0,1,1017,8.52409046214356,0;1;0;0,33
2375.0,4,1017,8.52409046214356,0;3;0;1,33
2376.0,3,1017,8.52409046214356,1;2;0;0,33
2377.0,4,1017,8.52409046214356,1;2;1;0,35
2378.0,5,1018,8.536345776031434,0;3;0;2,34
2379.0,7,1018,8.536345776031434,2;3;1;1,34
2380.0,5,1019,8.527968596663396,1;3;0;1,33
2381.0,8,1020,8.530392156862746,2;4;0;2,34
2382.0,5,1020,8.530392156862746,1;2;0;2,34
2383.0,3,1021,8.523016650342802,1;1;0;1,33
2384.0,4,1022,8.518590998043052,1;2;0;1,32
2385.0,4,1023,8.526881720430108,2;1;0;1,31
2386.0,5,1023,8.526881720430108,2;1;1;1,33
2387.0,5,1023,8.526881720430108,1;3;0;1,33
2388.0,7,1023,8.526881720430108,2;3;1;1,33
2389.0,8,1024,8.525390625,3;3;1;1,34
2390.0,6,1024,8.525390625,2;3;0;1,34
2391.0,10,1025,8.517073170731708,4;4;1;1,35
2392.0,4,1025,8.517073170731708,1;2;1;0,35
2393.0,3,1027,8.529698149951315,2;1;0;0,33
2394.0,3,1027,8.529698149951315,2;1;0;0,33
2395.0,4,1027,8.529698149951315,2;1;0;1,33
2396.0,5,1029,8.531584062196307,2;1;0;2,31
2397.0,5,1029,8.531584062196307,2;1;0;2,31
2398.0,6,1030,8.531067961165048,2;2;0;2,30
2399.0,6,1031,8.522793404461687,2;1;0;3,29
2400.0,7,1032,8.51937984496124,2;1;1;3,28
2401.0,11,1032,8.51937984496124,4;3;1;3,31
2402.0,6,1033,8.515004840271056,2;2;0;2,31
2403.0,3,1034,8.507736943907156,0;1;1;1,30
2404.0,3,1035,8.506280193236716,0;1;2;0,29
2405.0,5,1035,8.506280193236716,1;2;2;0,29
2406.0,3,1035,8.506280193236716,0;1;2;0,29
2407.0,2,1036,8.499034749034749,0;1;1;0,28
2408.0,4,1036,8.499034749034749,1;2;0;1,28
2409.0,3,1037,8.490838958534233,1;2;0;0,27
2410.0,3,1037,8.490838958534233,1;2;0;0,27
2411.0,5,1037,8.490838958534233,1;2;1;1,27
2412.0,2,1037,8.490838958534233,0;1;0;1,27
2413.0,1,1037,8.490838958534233,0;1;0;0,27
2414.0,2,1039,8.512993262752646,0;1;1;0,25
2415.0,3,1039,8.512993262752646,1;1;1;0,25
2416.0,3,1041,8.51104707012488,0;2;1;0,23
2417.0,1,1042,8.50767754318618,0;1;0;0,22
2418.0,2,1042,8.50767754318618,1;1;0;0,22
2419.0,3,1043,8.50431447746884,1;2;0;0,21
2420.0,3,1043,8.50431447746884,1;2;0;0,21
2421.0,6,1043,8.50431447746884,4;2;0;0,23
2422.0,1,1044,8.496168582375478,1;0;0;0,22
2423.0,1,1046,8.507648183556405,1;0;0;0,20
2424.0,1,1046,8.507648183556405,1;0;0;0,20
2425.0,1,1046,8.507648183556405,1;0;0;0,20
2426.0,2,1048,8.499045801526718,1;0;1;0,19
2427.0,1,1048,8.499045801526718,1;0;0;0,19
2428.0,1,1049,8.494756911344137,1;0;0;0,18
2429.0,2,1050,8.486666666666666,1;1;0;0,17
2430.0,1,1051,8.478591817316842,1;0;0;0,16
2431.0,2,1051,8.478591817316842,2;0;0;0,17
2432.0,0,1051,8.478591817316842,0;0;0;0,17
2433.0,1,1052,8.48574144486692,0;0;1;0,16
2434.0,0,1053,8.481481481481481,0;0;0;0,15
2435.0,3,1053,8.481481481481481,1;1;1;0,15
2436.0,1,1053,8.481481481481481,0;0;1;0,15
2437.0,0,1054,8.478178368121442,0;0;0;0,14
2438.0,3,1054,8.478178368121442,1;1;0;1,14
2439.0,3,1055,8.490047393364929,1;2;0;0,13
2440.0,3,1055,8.490047393364929,1;1;1;0,13
2441.0,5,1055,8.490047393364929,3;1;0;1,15
2442.0,1,1055,8.490047393364929,0;1;0;0,15
2443.0,2,1056,8.482954545454545,0;1;1;0,14
2444.0,2,1057,8.484389782403028,0;1;1;0,13
2445.0,2,1057,8.484389782403028,0;1;1;0,13
2446.0,2,1057,8.484389782403028,0;1;1;0,13
2447.0,1,1057,8.484389782403028,0;1;0;0,13
2448.0,1,1058,8.476370510396976,0;1;0;0,12
2449.0,1,1059,8.47119924457035,0;1;0;0,11
2450.0,1,1059,8.47119924457035,0;1;0;0,11
2451.0,2,1059,8.47119924457035,0;1;1;0,12
2452.0,0,1059,8.47119924457035,0;0;0;0,12
2453.0,0,1061,8.480678605089539,0;0;0;0,10
2454.0,0,1061,8.480678605089539,0;0;0;0,10
2455.0,0,1061,8.480678605089539,0;0;0;0,10
2456.0,0,1062,8.472693032015066,0;0;0;0,9
2457.0,0,1062,8.472693032015066,0;0;0;0,9
2458.0,4,1062,8.472693032015066,2;1;1;0,9
2459.0,2,1062,8.472693032015066,2;0;0;0,9
2460.0,2,1062,8.472693032015066,2;0;0;0,9
2461.0,6,1062,8.472693032015066,4;1;1;0,11
2462.0,1,1062,8.472693032015066,1;0;0;0,11
2463.0,2,1063,8.478833490122295,2;0;0;0,11
2464.0,1,1063,8.478833490122295,1;0;0;0,11
2465.0,1,1063,8.478833490122295,1;0;0;0,11
2466.0,1,1063,8.478833490122295,1;0;0;0,11
2467.0,1,1063,8.478833490122295,1;0;0;0,11
2468.0,1,1063,8.478833490122295,1;0;0;0,11
2469.0,1,1064,8.484962406015038,1;0;0;0,10
2470.0,1,1064,8.484962406015038,1;0;0;0,10
2471.0,1,1064,8.484962406015038,1;0;0;0,10
2472.0,0,1064,8.484962406015038,0;0;0;0,10
2473.0,0,1067,8.469540768509841,0;0;0;0,7
2474.0,0,1067,8.469540768509841,0;0;0;0,7
2475.0,1,1067,8.469540768509841,0;1;0;0,7
2476.0,1,1067,8.469540768509841,0;0;1;0,8
2477.0,1,1067,8.469540768509841,1;0;0;0,8
2478.0,2,1067,8.469540768509841,1;1;0;0,8
2479.0,2,1067,8.469540768509841,1;1;0;0,8
2480.0,1,1067,8.469540768509841,0;1;0;0,8
2481.0,5,1067,8.469540768509841,4;1;0;0,10
2482.0,1,1067,8.469540768509841,1;0;0;0,10
2483.0,1,1067,8.469540768509841,1;0;0;0,10
2484.0,1,1067,8.469540768509841,1;0;0;0,10
2485.0,1,1067,8.469540768509841,1;0;0;0,10
2486.0,1,1067,8.469540768509841,1;0;0;0,10
2487.0,1,1067,8.469540768509841,1;0;0;0,10
2488.0,1,1067,8.469540768509841,1;0;0;0,10
2489.0,1,1067,8.469540768509841,1;0;0;0,10
2490.0,2,1067,8.469540768509841,1;1;0;0,10
2491.0,3,1067,8.469540768509841,2;0;1;0,11
2492.0,1,1067,8.469540768509841,0;0;1;0,11
2493.0,0,1068,8.470973782771535,0;0;0;0,10
2494.0,0,1068,8.470973782771535,0;0;0;0,10
2495.0,1,1068,8.470973782771535,1;0;0;0,10
2496.0,0,1068,8.470973782771535,0;0;0;0,10
2497.0,0,1068,8.470973782771535,0;0;0;0,10
2498.0,3,1068,8.470973782771535,2;1;0;0,10
2499.0,2,1068,8.470973782771535,2;0;0;0,10
2500.0,2,1068,8.470973782771535,2;0;0;0,10
2501.0,6,1068,8.470973782771535,4;1;1;0,13
2502.0,1,1069,8.466791393826005,1;0;0;0,12
2503.0,1,1070,8.459813084112149,1;0;0;0,11
2504.0,1,1071,8.465919701213819,1;0;0;0,10
2505.0,1,1071,8.465919701213819,1;0;0;0,10
2506.0,1,1072,8.458955223880597,1;0;0;0,9
2507.0,1,1072,8.458955223880597,1;0;0;0,9
2508.0,1,1072,8.458955223880597,1;0;0;0,9
2509.0,1,1072,8.458955223880597,1;0;0;0,9
2510.0,1,1072,8.458955223880597,1;0;0;0,9
2511.0,1,1072,8.458955223880597,1;0;0;0,9
2512.0,0,1072,8.458955223880597,0;0;0;0,9
2513.0,0,1072,8.458955223880597,0;0;0;0,9
2514.0,0,1072,8.458955223880597,0;0;0;0,9
2515.0,1,1072,8.458955223880597,1;0;0;0,9
2516.0,0,1073,8.462255358807083,0;0;0;0,8
2517.0,0,1073,8.462255358807083,0;0;0;0,8
2518.0,1,1073,8.462255358807083,1;0;0;0,8
2519.0,2,1073,8.462255358807083,1;1;0;0,8
2520.0,1,1073,8.462255358807083,1;0;0;0,8
2521.0,3,1073,8.462255358807083,3;0;0;0,10
2522.0,1,1073,8.462255358807083,0;1;0;0,10
2523.0,2,1073,8.462255358807083,1;1;0;0,11
2524.0,1,1074,8.45437616387337,0;1;0;0,10
2525.0,1,1074,8.45437616387337,0;1;0;0,10
2526.0,2,1074,8.45437616387337,0;1;1;0,11
2527.0,0,1074,8.45437616387337,0;0;0;0,11
2528.0,1,1075,8.451162790697675,0;0;1;0,10
2529.0,1,1076,8.443308550185874,1;0;0;0,9
2530.0,0,1076,8.443308550185874,0;0;0;0,9
2531.0,1,1076,8.443308550185874,0;0;1;0,9
2532.0,2,1076,8.443308550185874,1;0;1;0,9
2533.0,1,1076,8.443308550185874,1;0;0;0,9
2534.0,1,1076,8.443308550185874,1;0;0;0,9
2535.0,2,1076,8.443308550185874,2;0;0;0,9
2536.0,1,1076,8.443308550185874,1;0;0;0,9
2537.0,0,1076,8.443308550185874,0;0;0;0,9
2538.0,1,1076,8.443308550185874,1;0;0;0,9
2539.0,1,1076,8.443308550185874,1;0;0;0,9
2540.0,1,1076,8.443308550185874,1;0;0;0,9
2541.0,3,1076,8.443308550185874,3;0;0;0,11
2542.0,1,1076,8.443308550185874,1;0;0;0,11
2543.0,1,1077,8.45125348189415,1;0;0;0,10
2544.0,1,1077,8.45125348189415,1;0;0;0,10
2545.0,1,1077,8.45125348189415,1;0;0;0,10
2546.0,1,1078,8.4443413729128,1;0;0;0,9
2547.0,0,1078,8.4443413729128,0;0;0;0,9
2548.0,1,1078,8.4443413729128,0;1;0;0,9
2549.0,0,1078,8.4443413729128,0;0;0;0,9
2550.0,0,1078,8.4443413729128,0;0;0;0,9
2551.0,3,1078,8.4443413729128,1;1;1;0,11
2552.0,0,1078,8.4443413729128,0;0;0;0,11
2553.0,0,1079,8.44578313253012,0;0;0;0,10
2554.0,0,1079,8.44578313253012,0;0;0;0,10
2555.0,1,1079,8.44578313253012,1;0;0;0,10
2556.0,1,1079,8.44578313253012,1;0;0;0,10
2557.0,0,1079,8.44578313253012,0;0;0;0,10
2558.0,1,1079,8.44578313253012,1;0;0;0,10
2559.0,1,1079,8.44578313253012,1;0;0;0,10
2560.0,1,1080,8.442592592592593,1;0;0;0,9
2561.0,3,1080,8.442592592592593,3;0;0;0,11
2562.0,1,1081,8.434782608695652,1;0;0;0,10
2563.0,2,1082,8.43253234750462,1;0;1;0,9
2564.0,1,1082,8.43253234750462,1;0;0;0,9
2565.0,1,1082,8.43253234750462,1;0;0;0,9
2566.0,2,1082,8.43253234750462,1;0;1;0,9
2567.0,0,1082,8.43253234750462,0;0;0;0,9
2568.0,0,1082,8.43253234750462,0;0;0;0,9
2569.0,0,1082,8.43253234750462,0;0;0;0,9
2570.0,0,1082,8.43253234750462,0;0;0;0,9
2571.0,0,1082,8.43253234750462,0;0;0;0,9
2572.0,0,1082,8.43253234750462,0;0;0;0,9
2573.0,0,1082,8.43253234750462,0;0;0;0,9
2574.0,0,1082,8.43253234750462,0;0;0;0,9
2575.0,1,1082,8.43253234750462,1;0;0;0,9
2576.0,1,1083,8.426592797783934,0;0;1;0,9
2577.0,0,1083,8.426592797783934,0;0;0;0,9
2578.0,2,1084,8.42988929889299,2;0;0;0,8
2579.0,1,1084,8.42988929889299,1;0;0;0,8
2580.0,1,1084,8.42988929889299,1;0;0;0,8
2581.0,4,1086,8.416206261510128,4;0;0;0,8
2582.0,2,1086,8.416206261510128,2;0;0;0,9
2583.0,2,1086,8.416206261510128,1;1;0;0,9
2584.0,1,1086,8.416206261510128,1;0;0;0,9
2585.0,1,1086,8.416206261510128,1;0;0;0,9
2586.0,2,1086,8.416206261510128,1;1;0;0,9
2587.0,1,1086,8.416206261510128,1;0;0;0,9
2588.0,1,1087,8.408463661453542,1;0;0;0,8
2589.0,1,1087,8.408463661453542,1;0;0;0,8
2590.0,1,1087,8.408463661453542,1;0;0;0,8
2591.0,1,1087,8.408463661453542,1;0;0;0,8
2592.0,0,1087,8.408463661453542,0;0;0;0,8
2593.0,0,1087,8.408463661453542,0;0;0;0,8
2594.0,0,1087,8.408463661453542,0;0;0;0,8
2595.0,1,1087,8.408463661453542,1;0;0;0,8
2596.0,1,1087,8.408463661453542,1;0;0;0,8
2597.0,0,1087,8.408463661453542,0;0;0;0,8
2598.0,2,1087,8.408463661453542,1;0;1;0,8
2599.0,2,1087,8.408463661453542,2;0;0;0,8
2600.0,2,1087,8.408463661453542,2;0;0;0,8
2601.0,6,1087,8.408463661453542,4;0;2;0,11
2602.0,1,1087,8.408463661453542,1;0;0;0,11
2603.0,1,1087,8.408463661453542,1;0;0;0,11
2604.0,1,1087,8.408463661453542,1;0;0;0,11
2605.0,1,1087,8.408463661453542,1;0;0;0,11
2606.0,1,1087,8.408463661453542,1;0;0;0,11
2607.0,1,1087,8.408463661453542,1;0;0;0,11
2608.0,1,1087,8.408463661453542,1;0;0;0,11
2609.0,1,1087,8.408463661453542,1;0;0;0,11
2610.0,1,1087,8.408463661453542,1;0;0;0,11
2611.0,2,1087,8.408463661453542,2;0;0;0,12
2612.0,0,1088,8.410845588235293,0;0;0;0,11
2613.0,0,1089,8.409550045913683,0;0;0;0,10
2614.0,0,1089,8.409550045913683,0;0;0;0,10
2615.0,1,1089,8.409550045913683,1;0;0;0,10
2616.0,0,1091,8.4051329055912,0;0;0;0,8
2617.0,0,1091,8.4051329055912,0;0;0;0,8
2618.0,2,1091,8.4051329055912,1;1;0;0,8
2619.0,1,1091,8.4051329055912,1;0;0;0,8
2620.0,1,1091,8.4051329055912,1;0;0;0,8
2621.0,4,1092,8.397435897435898,3;1;0;0,9
2622.0,0,1092,8.397435897435898,0;0;0;0,9
2623.0,0,1092,8.397435897435898,0;0;0;0,9
